species,media,element,locus_tag,old_locus_tag,gene_name,product,uniProt,TAs_in_orf,ins_in_orf,TAs_hit,MRC_orf,max_run_nonIns_Gumbel,nucs_in_max_run_nonIns_Gumbel,post_prob_essentiality_Gumbel,Gumbel,ES_sites_HMM,GD_sites_HMM,NE_sites_HMM,GA_sites_HMM,HMM,consistency_TA_HMM,probES,probGD,probNE,probGA,confidence_score_HMM,flag_HMM,start,end,overlapping_orf,embedded_orf,meanMAPQ,sequencelength_nt,HMM_mod,HMM_essentiality_call_agreement,Gumbel_essentiality_call_agreement,final_essentiality_call_agreement,eggNOG_OGs_Bacteroidetes,eggNOG_OGs_Bacteria,eggNOG_OGs_Bacteroidia,EggNOG_PFAMs,eggNOG_OGs,EggNOG_KEGG_Pathway,EggNOG_KEGG_Module,EggNOG_KEGG_ko,EggNOG_GOs,EggNOG_COG_category,n_species_per_OG,n_calls_per_OG,essentiality_across,max_prob,max_prob_column,final_call_240817,unified_final_call_240817
vulgatus,liquid,gene,PV_ATCC8482_03268,BVU_3176,atoC_2,Regulatory protein AtoC,A6L544,81,60,0.6543,18.49,3,30,0,not_essential,0,20,61,0,not_essential,0.753,0,0.903689,0.083508,0.012804,0.0835,low-confidence,4002292,4003659,TRUE,FALSE,39.4699875711896,1367,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NE89,COG2204,2FMTU,"HTH_8,Response_reg,Sigma54_activat","COG2204@1|root,COG2204@2|Bacteria,4NE89@976|Bacteroidetes,2FMTU@200643|Bacteroidia,4ANED@815|Bacteroidaceae",-,-,-,-,T,3,1,not_essential,0.903689,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03268,BVU_3176,atoC_2,Regulatory protein AtoC,A6L544,81,61,0.7531,39.89,3,20,0,not_essential,0,0,81,0,not_essential,1,0,0.558913,0.376567,0.06452,0.3766,ambiguous,4002292,4003659,TRUE,FALSE,40.2307987330794,1367,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NE89,COG2204,2FMTU,"HTH_8,Response_reg,Sigma54_activat","COG2204@1|root,COG2204@2|Bacteria,4NE89@976|Bacteroidetes,2FMTU@200643|Bacteroidia,4ANED@815|Bacteroidaceae",-,-,-,-,T,3,1,not_essential,0.558913,probGD,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03269,BVU_3177,sasA_8,Adaptive-response sensory-kinase SasA,A6L545,97,66,0.5979,17.6,5,50,0,not_essential,0,42,55,0,not_essential,0.567,0,0.912981,0.075438,0.011581,0.0754,low-confidence,4003656,4004987,TRUE,FALSE,39.8013300866602,1331,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NEWF,COG5000,2FP7E,"HATPase_c,PAS_8","COG5000@1|root,COG5000@2|Bacteria,4NEWF@976|Bacteroidetes,2FP7E@200643|Bacteroidia,4ANDC@815|Bacteroidaceae",-,-,-,-,T,2,1,not_essential,0.912981,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03269,BVU_3177,sasA_8,Adaptive-response sensory-kinase SasA,A6L545,97,78,0.8041,33.46,2,23,0,not_essential,0,0,97,0,not_essential,1,0,0.714696,0.24249,0.042814,0.2425,low-confidence,4003656,4004987,TRUE,FALSE,40.0820070821993,1331,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NEWF,COG5000,2FP7E,"HATPase_c,PAS_8","COG5000@1|root,COG5000@2|Bacteria,4NEWF@976|Bacteroidetes,2FP7E@200643|Bacteroidia,4ANDC@815|Bacteroidaceae",-,-,-,-,T,2,1,not_essential,0.714696,probGD,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03271,BVU_3179,xerC_19,Tyrosine recombinase XerC,A6L546,92,61,0.6087,16.46,4,26,0,not_essential,0,35,57,0,not_essential,0.62,0,0.91506,0.07354,0.011399,0.0735,low-confidence,4005340,4006554,FALSE,FALSE,38.7295554233426,1214,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NIUH,COG4974,2FMHR,"Arm-DNA-bind_5,Phage_int_SAM_5,Phage_integrase","COG4974@1|root,COG4974@2|Bacteria,4NIUH@976|Bacteroidetes,2FMHR@200643|Bacteroidia,4AN44@815|Bacteroidaceae",-,-,-,-,L,2,1,not_essential,0.91506,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03271,BVU_3179,xerC_19,Tyrosine recombinase XerC,A6L546,92,67,0.7283,19.67,3,14,0,not_essential,0,11,81,0,not_essential,0.88,0,0.885486,0.096277,0.018238,0.0963,low-confidence,4005340,4006554,FALSE,FALSE,39.0160514703094,1214,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NIUH,COG4974,2FMHR,"Arm-DNA-bind_5,Phage_int_SAM_5,Phage_integrase","COG4974@1|root,COG4974@2|Bacteria,4NIUH@976|Bacteroidetes,2FMHR@200643|Bacteroidia,4AN44@815|Bacteroidaceae",-,-,-,-,L,2,1,not_essential,0.885486,probGD,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03272,BVU_3180,blank,hypothetical protein,A6L547,24,17,0.625,31.2,1,2,0,not_essential,0,4,20,0,not_essential,0.833,0,0.776243,0.196088,0.027669,0.1961,low-confidence,4007081,4007566,TRUE,FALSE,40.2129436651154,485,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4PBZ3,30Y7N,2FZRB,-,"2A93J@1|root,30Y7N@2|Bacteria,4PBZ3@976|Bacteroidetes,2FZRB@200643|Bacteroidia,4AV1G@815|Bacteroidaceae",-,-,-,-,-,1,1,not_essential,0.776243,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03272,BVU_3180,blank,hypothetical protein,A6L547,24,20,0.8333,26.2,1,2,0,not_essential,0,0,24,0,not_essential,1,0,0.816538,0.154984,0.028478,0.155,low-confidence,4007081,4007566,TRUE,FALSE,38.9516142057818,485,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4PBZ3,30Y7N,2FZRB,-,"2A93J@1|root,30Y7N@2|Bacteria,4PBZ3@976|Bacteroidetes,2FZRB@200643|Bacteroidia,4AV1G@815|Bacteroidaceae",-,-,-,-,-,1,1,not_essential,0.816538,probGD,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03273,BVU_3181,blank,hypothetical protein,A6L548,24,18,0.75,9.39,2,9,0,not_essential,0,24,0,0,growth_defect,1,0,0.903364,0.082797,0.013839,0.9034,NA,4007563,4008057,TRUE,FALSE,40.580757048711,494,not_essential,not_essential,not_essential,not_essential,4P33S,33WVV,2FSUY,-,"2CJ8U@1|root,33WVV@2|Bacteria,4P33S@976|Bacteroidetes,2FSUY@200643|Bacteroidia,4AR87@815|Bacteroidaceae",-,-,-,-,-,1,1,not_essential,0.903364,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03273,BVU_3181,blank,hypothetical protein,A6L548,24,18,0.75,25.44,2,8,0,not_essential,0,0,24,0,not_essential,1,0,0.846687,0.129595,0.023717,0.1296,low-confidence,4007563,4008057,TRUE,FALSE,38.5980740534152,494,not_essential,not_essential,not_essential,not_essential,4P33S,33WVV,2FSUY,-,"2CJ8U@1|root,33WVV@2|Bacteria,4P33S@976|Bacteroidetes,2FSUY@200643|Bacteroidia,4AR87@815|Bacteroidaceae",-,-,-,-,-,1,1,not_essential,0.846687,probGD,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03274,BVU_3182,blank,hypothetical protein,A6L549,104,69,0.625,24.48,3,41,0,not_essential,0,12,92,0,not_essential,0.885,0,0.871134,0.112379,0.016487,0.1124,low-confidence,4008114,4009934,FALSE,FALSE,39.9271982768286,1820,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NN4G,COG0513,2FNQ3,-,"COG0513@1|root,COG0513@2|Bacteria,4NN4G@976|Bacteroidetes,2FNQ3@200643|Bacteroidia,4APGT@815|Bacteroidaceae",-,-,-,-,JKL,2,1,not_essential,0.871134,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03274,BVU_3182,blank,hypothetical protein,A6L549,104,79,0.7596,44.09,3,42,0,not_essential,0,0,104,0,not_essential,1,0,0.402687,0.510829,0.086484,0.5108,ambiguous,4008114,4009934,FALSE,FALSE,40.0546660636052,1820,not_essential,low-confidence_or_ambiguous,not_essential,not_essential,4NN4G,COG0513,2FNQ3,-,"COG0513@1|root,COG0513@2|Bacteria,4NN4G@976|Bacteroidetes,2FNQ3@200643|Bacteroidia,4APGT@815|Bacteroidaceae",-,-,-,-,JKL,2,1,not_essential,0.510829,probNE,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03275,BVU_3183,blank,Protein of unknown function DUF3871,A6L550,35,22,0.6,22.19,2,5,0,not_essential,0,18,17,0,growth_defect,0.514,0,0.891781,0.094218,0.014,0.8918,NA,4010430,4011455,FALSE,FALSE,39.0489122622063,1025,not_essential,not_essential,not_essential,not_essential,4P20V,33TIY,2G38M,DUF3871,"28IS4@1|root,33TIY@2|Bacteria,4P20V@976|Bacteroidetes,2G38M@200643|Bacteroidia,4APVB@815|Bacteroidaceae",-,-,-,-,S,1,1,not_essential,0.891781,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03275,BVU_3183,blank,Protein of unknown function DUF3871,A6L550,35,31,0.8857,27.13,1,2,0,not_essential,0,0,35,0,not_essential,1,0,0.787371,0.179594,0.033034,0.1796,low-confidence,4010430,4011455,FALSE,FALSE,40.1197203097906,1025,not_essential,not_essential,not_essential,not_essential,4P20V,33TIY,2G38M,DUF3871,"28IS4@1|root,33TIY@2|Bacteria,4P20V@976|Bacteroidetes,2G38M@200643|Bacteroidia,4APVB@815|Bacteroidaceae",-,-,-,-,S,1,1,not_essential,0.787371,probGD,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03276,NA,blank,hypothetical protein,A6L551,19,16,0.8421,9.5,1,2,0,not_essential,0,19,0,0,growth_defect,1,0,0.886374,0.097153,0.016472,0.8864,NA,4011562,4011846,FALSE,FALSE,40.7361530161548,284,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.886374,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03276,NA,blank,hypothetical protein,A6L551,19,17,0.8947,15,1,2,0,not_essential,0,0,19,0,not_essential,1,0,0.861226,0.115704,0.023071,0.1157,low-confidence,4011562,4011846,FALSE,FALSE,41.3981464770705,284,not_essential,not_essential,not_essential,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.861226,probGD,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03277,BVU_3185,blank,Uncharacterised protein family UPF0758,A6L552,38,26,0.6053,11.26,2,11,0,not_essential,0,33,5,0,growth_defect,0.868,0,0.921681,0.067418,0.010901,0.9217,NA,4011857,4012318,FALSE,FALSE,41.1348869610939,461,not_essential,not_essential,not_essential,not_essential,4NRCM,COG2003,2FPH6,RadC,"COG2003@1|root,COG2003@2|Bacteria,4NRCM@976|Bacteroidetes,2FPH6@200643|Bacteroidia,4AP3A@815|Bacteroidaceae",-,-,ko:K03630,-,L,3,1,not_essential,0.921681,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03277,BVU_3185,blank,Uncharacterised protein family UPF0758,A6L552,38,29,0.7632,18.17,3,30,0,not_essential,0,0,38,0,not_essential,1,0,0.884258,0.097099,0.018643,0.0971,low-confidence,4011857,4012318,FALSE,FALSE,40.5775352613999,461,not_essential,not_essential,not_essential,not_essential,4NRCM,COG2003,2FPH6,RadC,"COG2003@1|root,COG2003@2|Bacteria,4NRCM@976|Bacteroidetes,2FPH6@200643|Bacteroidia,4AP3A@815|Bacteroidaceae",-,-,ko:K03630,-,L,3,1,not_essential,0.884258,probGD,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03278,BVU_3186,blank,Resolvase/ N-terminal catalytic domain-containing protein,A6L553,33,23,0.5152,13.29,3,35,0,not_essential,0,31,2,0,growth_defect,0.939,0,0.927531,0.062582,0.009887,0.9275,NA,4012460,4013098,FALSE,FALSE,41.3729882411694,638,not_essential,not_essential,not_essential,not_essential,4NNTC,COG1961,2FNS6,"Recombinase,Resolvase","COG1961@1|root,COG1961@2|Bacteria,4NNTC@976|Bacteroidetes,2FNS6@200643|Bacteroidia,4APK6@815|Bacteroidaceae",-,-,-,-,L,1,1,not_essential,0.927531,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03278,BVU_3186,blank,Resolvase/ N-terminal catalytic domain-containing protein,A6L553,33,25,0.7576,19.12,1,2,0,not_essential,0,0,33,0,not_essential,1,0,0.882153,0.098978,0.018869,0.099,low-confidence,4012460,4013098,FALSE,FALSE,40.1500607362631,638,not_essential,not_essential,not_essential,not_essential,4NNTC,COG1961,2FNS6,"Recombinase,Resolvase","COG1961@1|root,COG1961@2|Bacteria,4NNTC@976|Bacteroidetes,2FNS6@200643|Bacteroidia,4APK6@815|Bacteroidaceae",-,-,-,-,L,1,1,not_essential,0.882153,probGD,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03279,BVU_3187,blank,Domain of unknown function DUF4405,A6L554,28,15,0.3929,9.55,4,16,0,not_essential,0,24,4,0,growth_defect,0.857,0,0.933329,0.057342,0.009329,0.9333,NA,4013263,4013637,FALSE,FALSE,38.8371184830858,374,not_essential,not_essential,not_essential,not_essential,4PHRB,33DPI,2FXXQ,DUF4405,"2DRYG@1|root,33DPI@2|Bacteria,4PHRB@976|Bacteroidetes,2FXXQ@200643|Bacteroidia,4AU03@815|Bacteroidaceae",-,-,-,-,S,1,1,not_essential,0.933329,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03279,BVU_3187,blank,Domain of unknown function DUF4405,A6L554,28,16,0.5714,18.5,4,16,0,not_essential,0,22,6,0,growth_defect,0.786,0,0.909685,0.075954,0.014361,0.9097,NA,4013263,4013637,FALSE,FALSE,39.874983467865,374,not_essential,not_essential,not_essential,not_essential,4PHRB,33DPI,2FXXQ,DUF4405,"2DRYG@1|root,33DPI@2|Bacteria,4PHRB@976|Bacteroidetes,2FXXQ@200643|Bacteroidia,4AU03@815|Bacteroidaceae",-,-,-,-,S,1,1,not_essential,0.909685,probGD,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03280,BVU_3188,blank,UPF0251 protein,A6L555,53,39,0.6604,14.29,2,45,0,not_essential,0,38,15,0,growth_defect,0.717,0,0.913815,0.074394,0.011791,0.9138,NA,4013637,4014455,FALSE,FALSE,39.7250693976772,818,not_essential,not_essential,not_essential,not_essential,4NSEP,COG1342,2G39I,"DUF134,Nitro_FeMo-Co","COG1342@1|root,COG1433@1|root,COG1342@2|Bacteria,COG1433@2|Bacteria,4NSEP@976|Bacteroidetes,2G39I@200643|Bacteroidia,4AWC4@815|Bacteroidaceae",-,-,-,-,S,1,1,not_essential,0.913815,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03280,BVU_3188,blank,UPF0251 protein,A6L555,53,46,0.8679,12.11,1,2,0,not_essential,0,0,53,0,not_essential,1,0,0.870871,0.107314,0.021815,0.1073,low-confidence,4013637,4014455,FALSE,FALSE,40.6965029549753,818,not_essential,not_essential,not_essential,not_essential,4NSEP,COG1342,2G39I,"DUF134,Nitro_FeMo-Co","COG1342@1|root,COG1433@1|root,COG1342@2|Bacteria,COG1433@2|Bacteria,4NSEP@976|Bacteroidetes,2G39I@200643|Bacteroidia,4AWC4@815|Bacteroidaceae",-,-,-,-,S,1,1,not_essential,0.870871,probGD,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03281,BVU_3190,blank,hypothetical protein,A6L557,53,34,0.6415,13.94,4,53,0,not_essential,0,31,22,0,growth_defect,0.585,0,0.916391,0.072162,0.011447,0.9164,NA,4014985,4015758,FALSE,FALSE,40.6776905471134,773,not_essential,not_essential,not_essential,not_essential,4NSI0,334B2,2FTXC,-,"2EA67@1|root,334B2@2|Bacteria,4NSI0@976|Bacteroidetes,2FTXC@200643|Bacteroidia,4AS2C@815|Bacteroidaceae",-,-,-,-,-,1,1,not_essential,0.916391,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03281,BVU_3190,blank,hypothetical protein,A6L557,53,42,0.7925,23.86,2,12,0,not_essential,0,0,53,0,not_essential,1,0,0.848942,0.127423,0.023635,0.1274,low-confidence,4014985,4015758,FALSE,FALSE,38.9689292194753,773,not_essential,not_essential,not_essential,not_essential,4NSI0,334B2,2FTXC,-,"2EA67@1|root,334B2@2|Bacteria,4NSI0@976|Bacteroidetes,2FTXC@200643|Bacteroidia,4AS2C@815|Bacteroidaceae",-,-,-,-,-,1,1,not_essential,0.848942,probGD,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03282,BVU_3191,blank,Bacteroidetes-Associated Carbohydrate-binding Often N-terminal,A6L558,168,95,0.4881,9.4,4,42,0,not_essential,0,163,5,0,growth_defect,0.97,0,0.929396,0.0607,0.009904,0.9294,NA,4015777,4018155,FALSE,FALSE,40.2908853571928,2378,not_essential,not_essential,not_essential,not_essential,4NIPJ,COG3209,2FR2K,"BACON,Big_2,LRR_5,SusD_RagB","COG3209@1|root,COG5492@1|root,COG3209@2|Bacteria,COG5492@2|Bacteria,4NIPJ@976|Bacteroidetes,2FR2K@200643|Bacteroidia,4AP7F@815|Bacteroidaceae",-,-,-,-,N,1,1,not_essential,0.929396,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03282,BVU_3191,blank,Bacteroidetes-Associated Carbohydrate-binding Often N-terminal,A6L558,168,123,0.7321,17.14,4,26,0,not_essential,0,77,91,0,not_essential,0.542,0,0.892623,0.090015,0.017362,0.09,low-confidence,4015777,4018155,FALSE,FALSE,40.1154123242881,2378,not_essential,not_essential,not_essential,not_essential,4NIPJ,COG3209,2FR2K,"BACON,Big_2,LRR_5,SusD_RagB","COG3209@1|root,COG5492@1|root,COG3209@2|Bacteria,COG5492@2|Bacteria,4NIPJ@976|Bacteroidetes,2FR2K@200643|Bacteroidia,4AP7F@815|Bacteroidaceae",-,-,-,-,N,1,1,not_essential,0.892623,probGD,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03283,BVU_3193,blank,Phage integrase SAM-like domain-containing protein,A6L559,65,41,0.6154,8.95,3,28,0,not_essential,0,65,0,0,growth_defect,1,0,0.919701,0.068917,0.011382,0.9197,NA,4018544,4019548,FALSE,FALSE,37.6797147762953,1004,not_essential,not_essential,not_essential,not_essential,4PMG3,COG4974,2G0C0,"Arm-DNA-bind_5,Phage_int_SAM_5,Phage_integrase","COG4974@1|root,COG4974@2|Bacteria,4PMG3@976|Bacteroidetes,2G0C0@200643|Bacteroidia,4AV5I@815|Bacteroidaceae",-,-,-,-,L,1,1,not_essential,0.919701,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03283,BVU_3193,blank,Phage integrase SAM-like domain-containing protein,A6L559,65,42,0.6462,22.21,8,133,0.00035,not_essential,0,16,49,0,not_essential,0.754,0,0.887291,0.0951,0.01761,0.0951,low-confidence,4018544,4019548,FALSE,FALSE,39.4715160279179,1004,not_essential,not_essential,not_essential,not_essential,4PMG3,COG4974,2G0C0,"Arm-DNA-bind_5,Phage_int_SAM_5,Phage_integrase","COG4974@1|root,COG4974@2|Bacteria,4PMG3@976|Bacteroidetes,2G0C0@200643|Bacteroidia,4AV5I@815|Bacteroidaceae",-,-,-,-,L,1,1,not_essential,0.887291,probGD,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03284,BVU_3194,blank,IS21 family transposase ISSau9,A6L560,37,26,0.6216,9.78,2,10,0,not_essential,0,35,2,0,growth_defect,0.946,0,0.919752,0.06894,0.011308,0.9198,NA,4019626,4020381,FALSE,FALSE,40.8703433587871,755,not_essential,not_essential,not_essential,not_essential,4NM7S,COG1484,2FQJH,IstB_IS21,"COG1484@1|root,COG1484@2|Bacteria,4NM7S@976|Bacteroidetes,2FQJH@200643|Bacteroidia,4AWBX@815|Bacteroidaceae",-,-,-,-,L,1,1,not_essential,0.919752,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03284,BVU_3194,blank,IS21 family transposase ISSau9,A6L560,37,31,0.8378,34.03,1,2,0,not_essential,0,0,37,0,not_essential,1,0,0.687225,0.265792,0.046983,0.2658,ambiguous,4019626,4020381,FALSE,FALSE,40.5958340849991,755,not_essential,not_essential,not_essential,not_essential,4NM7S,COG1484,2FQJH,IstB_IS21,"COG1484@1|root,COG1484@2|Bacteria,4NM7S@976|Bacteroidetes,2FQJH@200643|Bacteroidia,4AWBX@815|Bacteroidaceae",-,-,-,-,L,1,1,not_essential,0.687225,probGD,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03285,BVU_3195,blank,IS21 family transposase,A6L561,68,56,0.8235,47.02,3,55,0,not_essential,0,0,68,0,not_essential,1,0,0.151432,0.746753,0.101814,0.7468,NA,4020393,4021955,FALSE,FALSE,38.0839815487917,1562,not_essential,not_essential,not_essential,not_essential,4P0IM,COG4584,2FPW1,"HTH_23,rve","COG4584@1|root,COG4584@2|Bacteria,4P0IM@976|Bacteroidetes,2FPW1@200643|Bacteroidia,4APJZ@815|Bacteroidaceae",-,-,-,-,L,1,1,not_essential,0.746753,probNE,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03285,BVU_3195,blank,IS21 family transposase,A6L561,68,60,0.8824,66.72,2,12,0,not_essential,0,0,68,0,not_essential,1,0,0.004151,0.851975,0.143874,0.852,NA,4020393,4021955,FALSE,FALSE,38.4286839135319,1562,not_essential,not_essential,not_essential,not_essential,4P0IM,COG4584,2FPW1,"HTH_23,rve","COG4584@1|root,COG4584@2|Bacteria,4P0IM@976|Bacteroidetes,2FPW1@200643|Bacteroidia,4APJZ@815|Bacteroidaceae",-,-,-,-,L,1,1,not_essential,0.851975,probNE,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03286,BVU_3196,blank,hypothetical protein,A6L562,56,42,0.7143,29.4,2,38,0,not_essential,0,23,33,0,not_essential,0.589,0,0.788399,0.184979,0.026622,0.185,low-confidence,4022130,4023200,FALSE,FALSE,38.1800154971466,1070,not_essential,not_essential,not_essential,not_essential,4P52Z,34459,2FURX,-,"2FC16@1|root,34459@2|Bacteria,4P52Z@976|Bacteroidetes,2FURX@200643|Bacteroidia,4ASAH@815|Bacteroidaceae",-,-,-,-,-,3,1,not_essential,0.788399,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03286,BVU_3196,blank,hypothetical protein,A6L562,56,44,0.7857,48.2,2,18,0,not_essential,0,0,56,0,not_essential,1,0,0.243475,0.647631,0.108894,0.6476,NA,4022130,4023200,FALSE,FALSE,39.0443473993069,1070,not_essential,not_essential,not_essential,not_essential,4P52Z,34459,2FURX,-,"2FC16@1|root,34459@2|Bacteria,4P52Z@976|Bacteroidetes,2FURX@200643|Bacteroidia,4ASAH@815|Bacteroidaceae",-,-,-,-,-,3,1,not_essential,0.647631,probNE,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03287,NA,blank,hypothetical protein,NA,11,7,0.5455,3.33,3,11,-1,too_short,0,11,0,0,growth_defect,1,0,0.913104,0.074062,0.012834,0.9131,NA,4023272,4023394,FALSE,FALSE,38.7342136854742,122,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.913104,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03287,NA,blank,hypothetical protein,NA,11,8,0.7273,6.62,2,14,-1,too_short,0,0,11,0,not_essential,1,0,0.892439,0.088893,0.018668,0.0889,low-confidence,4023272,4023394,FALSE,FALSE,40.7375097125097,122,not_essential,not_essential,too_short,not_essential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,0.892439,probGD,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03288,HMPREF1534_02557,blank,TonB-dependent receptor P3,A6L563,147,115,0.7551,28.41,2,8,0,not_essential,0,52,95,0,not_essential,0.646,0,0.793928,0.179889,0.026183,0.1799,low-confidence,4023989,4027027,FALSE,FALSE,40.0496744527861,3038,not_essential,not_essential,not_essential,not_essential,4NDXS,COG1629,2FM2D,"CarbopepD_reg_2,Plug,TonB_dep_Rec","COG1629@1|root,COG1629@2|Bacteria,4NDXS@976|Bacteroidetes,2FM2D@200643|Bacteroidia,4AK7X@815|Bacteroidaceae",-,-,-,-,P,3,1,not_essential,0.793928,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03288,HMPREF1534_02557,blank,TonB-dependent receptor P3,A6L563,147,116,0.7891,52.67,4,30,0,not_essential,0,11,136,0,not_essential,0.925,0,0.120778,0.753379,0.125843,0.7534,NA,4023989,4027027,FALSE,FALSE,38.9661042712559,3038,not_essential,not_essential,not_essential,not_essential,4NDXS,COG1629,2FM2D,"CarbopepD_reg_2,Plug,TonB_dep_Rec","COG1629@1|root,COG1629@2|Bacteria,4NDXS@976|Bacteroidetes,2FM2D@200643|Bacteroidia,4AK7X@815|Bacteroidaceae",-,-,-,-,P,3,1,not_essential,0.753379,probNE,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03289,BVU_3198,blank,SusD-like protein P2,A6L564,54,42,0.7778,29.33,3,9,0,not_essential,0,15,39,0,not_essential,0.722,0,0.770218,0.200629,0.029152,0.2006,low-confidence,4027046,4028377,FALSE,FALSE,39.4622495490398,1331,not_essential,not_essential,not_essential,not_essential,4NDX0,COG0457,2FM6J,"SusD-like_3,SusD_RagB","COG0457@1|root,COG0457@2|Bacteria,4NDX0@976|Bacteroidetes,2FM6J@200643|Bacteroidia,4AMTF@815|Bacteroidaceae",-,-,ko:K21572,-,S,3,1,not_essential,0.770218,probGD,not_essential,not_essential
vulgatus,solid,gene,PV_ATCC8482_03289,BVU_3198,blank,SusD-like protein P2,A6L564,54,49,0.9074,48.94,2,6,0,not_essential,0,0,54,0,not_essential,1,0,0.17765,0.702691,0.119659,0.7027,NA,4027046,4028377,FALSE,FALSE,40.4541933739949,1331,not_essential,not_essential,not_essential,not_essential,4NDX0,COG0457,2FM6J,"SusD-like_3,SusD_RagB","COG0457@1|root,COG0457@2|Bacteria,4NDX0@976|Bacteroidetes,2FM6J@200643|Bacteroidia,4AMTF@815|Bacteroidaceae",-,-,ko:K21572,-,S,3,1,not_essential,0.702691,probNE,not_essential,not_essential
vulgatus,liquid,gene,PV_ATCC8482_03290,BVU_3201,blank,Cyclic nucleotide-gated potassium channel,A6L566,29,18,0.6207,10.89,2,8,0,not_essential,0,21,8,0,growth_defect,0.724,0,0.920232,0.068622,0.011146,0.9202,NA,4029082,4029471,FALSE,FALSE,27.495393620381,389,not_essential,not_essential,not_essential,not_essential,4NIX8,COG0569,2G332,"Ion_trans,Ion_trans_2","COG0569@1|root,COG0569@2|Bacteria,4NIX8@976|Bacteroidetes,2G332@200643|Bacteroidia,4AW8U@815|Bacteroidaceae",-,-,ko:K10716,-,P,1,1,not_essential,0.920232,probGD,not_essential,not_essential
